0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.00010795589294913039,-2.7304545298928307e-5,-1.2672399169593416e-5,-7.0753923358908846e-6,-4.227866622198132e-6,-2.59057439882391e-6,-1.5895039104372797e-6,-9.607242661993046e-7,-5.642160274178656e-7,-3.174101713163089e-7,-1.6787942280528538e-7,-8.087439780258224e-8,-3.3021814771576814e-8,-8.732441271200625e-9,2.1171857428750373e-9,5.772748581973425e-9,6.023222456935515e-9,4.9295205158872125e-9,3.529424193396877e-9,2.273954743874028e-9,1.305558890383904e-9,6.234264546241399e-10,1.7357515388245626e-10,-1.0706181650554053e-10,-2.7301426155420896e-10,-3.651862174196544e-10,-4.12141675536442e-10,-4.3237686751127294e-10,-4.3729632237511887e-10,-4.3362709811920515e-10,-4.252755770015561e-10,-4.1438070232732827e-10,-4.020017734711004e-10,-3.8854027026855215e-10,-3.739659065529035e-10,-3.5790880578637565e-10,-3.3965830399124734e-10,-3.180984883876195e-10,-2.916005774515155e-10,-2.578584554857131e-10,-2.1361504461151027e-10,-1.5421554949516887e-10,-7.317290710437341e-11,3.8848448446481136e-11,1.9485460824621592e-10,4.130915279042435e-10,7.189324281391056e-10,1.1477164696546724e-9,1.7486282078842876e-9,2.59013005729169e-9,3.767676236035228e-9,5.414827170077424e-9,7.719514305548352e-9,1.0948121477608261e-8,1.5481217594287032e-8,2.1866022440418655e-8,3.0891973432181876e-8,4.3698796934161285e-8,6.194073796900401e-8,8.809437801624309e-8,1.2626516529827142e-7,1.8510445140663046e-7,2.9400091020769325e-7,7.029786108744689e-7,0.0
0.0,-0.00017574454816289783,-6.417887857371052e-5,-3.100987158637077e-5,-1.7423556252365118e-5,-1.0439121405226795e-5,-6.406304233075646e-6,-3.934921152013454e-6,-2.380369509043055e-6,-1.3990148390988898e-6,-7.8760015672868e-7,-4.168143728933789e-7,-2.008359740516474e-7,-8.188286077473182e-8,-2.1383570784671708e-8,5.730287094744193e-9,1.494905323840604e-8,1.5667662179340344e-8,1.301033810573664e-8,9.563484783334602e-9,6.455853282600498e-9,4.048211130629973e-9,2.3436227074650873e-9,1.211407663777969e-9,4.967752597026764e-10,6.610234227865996e-11,-1.8184022891082332e-10,-3.1769676298064834e-10,-3.872406521238768e-10,-4.18750069574558e-10,-4.289143966652871e-10,-4.274341431544857e-10,-4.196274558459247e-10,-4.0812969614671283e-10,-3.9393833312263803e-10,-3.7697405945819844e-10,-3.563102444937771e-10,-3.3017062961953727e-10,-2.9576939795987515e-10,-2.490441821280462e-10,-1.8424925122977348e-10,-9.326677653609832e-11,3.549682829794434e-11,2.1820757237454132e-10,4.779471819834268e-10,8.473364397267278e-10,1.371708701481262e-9,2.1141951082918835e-9,3.1627374351976296e-9,4.639716036286037e-9,6.715453622035765e-9,9.627381772936088e-9,1.3707638454421602e-8,1.9423416036818783e-8,2.7436621478313346e-8,3.8692250156353163e-8,5.4547865156457963e-8,7.695958977927079e-8,1.0874720439378717e-7,1.5399525852317147e-7,2.1880100500941024e-7,3.132213221397642e-7,4.5819288717733836e-7,7.191098062319587e-7,1.4156800983466479e-6,0.0
0.0,-0.00021607895050888468,-0.00010212191151240449,-5.280404619635688e-5,-3.027303751778996e-5,-1.829663570331354e-5,-1.1283455198112744e-5,-6.95374094694869e-6,-4.217967200366121e-6,-2.4855004769450145e-6,-1.4033680214911594e-6,-7.455296852951671e-7,-3.6131926178111793e-7,-1.489908080419715e-7,-4.046632041154055e-8,8.59401700799372e-9,2.567727386748806e-8,2.744879839733565e-8,2.3057178017138907e-8,1.7141132042730824e-8,1.1743490689585443e-8,7.534309167027807e-9,4.53985014937992e-9,2.541890798747728e-9,1.2742233318806174e-9,5.044791959895386e-10,5.595411397109881e-11,-1.9442528631228844e-10,-3.2773127782712596e-10,-3.938016504586937e-10,-4.2204686493017024e-10,-4.295883708453169e-10,-4.2583096930540935e-10,-4.15436995084094e-10,-4.001614104140135e-10,-3.7983786787065453e-10,-3.527801661791221e-10,-3.1577335380847816e-10,-2.6378335395377953e-10,-1.8947838626706574e-10,-8.250444528811169e-11,7.178208102764483e-11,2.939481962524066e-10,6.135958907535606e-10,1.0722264373510217e-9,1.7284164457722896e-9,2.663722891873078e-9,3.991704943818248e-9,5.870489394886288e-9,8.520049862856157e-9,1.224641908776084e-8,1.7476009122313874e-8,2.4804933058865674e-8,3.5070911561273066e-8,4.9459186985376e-8,6.965862928942746e-8,9.808900801802616e-8,1.3822478520320574e-7,1.9505135134339824e-7,2.757438352810392e-7,3.9090437676594445e-7,5.576891015539336e-7,8.102812514896673e-7,1.2419597894256434e-6,2.1438416259436636e-6,0.0
0.0,-0.0002377174854559224,-0.00013663869838363664,-7.598708152149245e-5,-4.478420321606481e-5,-2.7416343572892443e-5,-1.7030521920725813e-5,-1.0546677198016625e-5,-6.422079590179576e-6,-3.798061516488138e-6,-2.1531028493886846e-6,-1.1497859874865494e-6,-5.617062509265687e-7,-2.3527482928767024e-7,-6.737330024203188e-8,9.361842412879464e-9,3.686763843734649e-8,4.056260430459649e-8,3.4514716407012345e-8,2.5898303093014662e-8,1.7908499073887717e-8,1.1626175002998097e-8,7.132190995327878e-9,4.1204038827668925e-9,2.2013434241951194e-9,1.0300620969581493e-9,3.427032741414528e-10,-4.4935072362830265e-11,-2.5465562701213553e-10,-3.624077903595455e-10,-4.1260610093083863e-10,-4.3115628468261006e-10,-4.3232430628654054e-10,-4.2318300651023165e-10,-4.063717816927331e-10,-3.8157933111658025e-10,-3.461422716523276e-10,-2.9501898895679386e-10,-2.2032983723930426e-10,-1.1062094657449089e-10,5.0237340887659886e-11,2.847216658782006e-10,6.253870743633626e-10,1.1183723004768728e-9,1.8283579705797018e-9,2.8463718798808852e-9,4.299324079525429e-9,6.363887736572425e-9,9.285946997077939e-9,1.3407395616364932e-8,1.9203638586772236e-8,2.7336651685819347e-8,3.873102791787761e-8,5.4684413136258e-8,7.702930311832404e-8,1.0836986028328102e-7,1.5242362016491235e-7,2.14502504769855e-7,3.021787239578755e-7,4.2624860761009986e-7,6.024219595025646e-7,8.553860928473657e-7,1.2313015331766436e-6,1.837982594329923e-6,2.8901104251761287e-6,0.0
0.0,-0.00024670177290773623,-0.00016565584306549435,-9.886744645503645e-5,-6.012824959089603e-5,-3.739001492958247e-5,-2.343613344507037e-5,-1.4601019091906448e-5,-8.932534185691068e-6,-5.305470894552971e-6,-3.0216204004048503e-6,-1.623102663859074e-6,-8.000006486005168e-7,-3.4083750255594003e-7,-1.0301602107546061e-7,6.957636158103033e-9,4.7573098416660467e-8,5.4276706643706165e-8,4.686084841658411e-8,3.548426377285025e-8,2.472624284075137e-8,1.6185728320015783e-8,1.003890732210834e-8,5.900310001856094e-9,3.2524999589172693e-9,1.629395083866974e-9,6.71861997489809e-10,1.2783805391248638e-10,-1.6922242954609398e-10,-3.247720691383576e-10,-4.003213410525897e-10,-4.316409605698461e-10,-4.384905188940182e-10,-4.306630533686467e-10,-4.1177165153211657e-10,-3.8128243046753326e-10,-3.353257809121893e-10,-2.666366047642437e-10,-1.6388179775744265e-10,-1.0636736684876238e-11,2.157892374732497e-10,5.47916580410745e-10,1.0325269023092782e-9,1.735594522987259e-9,2.749655014973183e-9,4.204634641388876e-9,6.281770121292778e-9,9.233312959769002e-9,1.3410140489244403e-8,1.9299873597048355e-8,2.758014269262956e-8,3.919378853472929e-8,5.5456297918911994e-8,7.821110418020665e-8,1.1005568206329401e-7,1.546697449822481e-7,2.1728369833854003e-7,3.053282221072964e-7,4.293128927294778e-7,6.040499424448845e-7,8.506795124046867e-7,1.2012084074540153e-6,1.7109983324199097e-6,2.4888001140216616e-6,3.6548119516079892e-6,0.0
0.0,-0.00024720542852064113,-0.00018851043824445713,-0.00012019299641969684,-7.55476981267687e-5,-4.780802999603437e-5,-3.0277551022784694e-5,-1.899403282325432e-5,-1.1681859274249607e-5,-6.971501760075589e-6,-3.990419773361251e-6,-2.156854677235978e-6,-1.072855295886249e-6,-4.6495440065219246e-7,-1.4781528467812018e-7,5.869533091195866e-10,5.699854830430461e-8,6.793675052838858e-8,5.961091852279854e-8,4.556434868371591e-8,3.1977561381361165e-8,2.107557901740121e-8,1.3177116310418985e-8,7.833371328826196e-9,4.400597309648124e-9,2.2878637689587637e-9,1.0359165142989667e-9,3.205257506682019e-10,-7.306956177677293e-11,-2.813676459850505e-10,-3.8510755596858765e-10,-4.3067733924170507e-10,-4.438148804720982e-10,-4.372642970982925e-10,-4.1566179417132676e-10,-3.781543359624527e-10,-3.1942925818323883e-10,-2.2959808609127804e-10,-9.326614686158209e-11,1.1156946571203775e-10,4.1536869058871844e-10,8.625938772071059e-10,1.5164390121019966e-9,2.4659560717182987e-9,3.836053821491295e-9,5.801820026439256e-9,8.607489002509586e-9,1.2592911202130176e-8,1.823055068962063e-8,2.6176623004650686e-8,3.7342450824498154e-8,5.299496465465581e-8,7.48997765561081e-8,1.0552694484995545e-7,1.4834845108588053e-7,2.0826603599827226e-7,2.922143660796707e-7,4.099827011775417e-7,5.752947815761081e-7,8.072385252185688e-7,1.1324478192067077e-6,1.5895204402843178e-6,2.2394466739791014e-6,3.180357152775494e-6,4.436568716090656e-6,0.0
0.0,-0.0002421145116100954,-0.000205320831648927,-0.00013912335445210206,-9.039450923498936e-5,-5.8279794343589985e-5,-3.73295816896027e-5,-2.3596877059866237e-5,-1.4597060249223968e-5,-8.755748440292313e-6,-5.038060282183326e-6,-2.740438662931975e-6,-1.3756386014531221e-6,-6.06094938081785e-7,-2.0170263989016718e-7,-1.0257289201884086e-8,6.450766959085081e-8,8.097216966925261e-8,7.23220225430848e-8,5.582296711180199e-8,3.945078840096233e-8,2.6160346293373407e-8,1.6463633838985932e-8,9.870283532363714e-9,5.617404164835405e-9,2.9898877920355064e-9,1.4266255571648024e-9,5.290205332299664e-10,3.200579859977728e-11,-2.329117698192722e-10,-3.6705831440104784e-10,-4.280337237730957e-10,-4.47892038002261e-10,-4.4247694221337063e-10,-4.174560505232661e-10,-3.715428651827523e-10,-2.9774079562499676e-10,-1.831402541138789e-10,-7.707871504790003e-12,2.565019578475364e-10,6.49430174442121e-10,1.228840449397439e-9,2.076564451852674e-9,3.307823151622148e-9,5.084191494328819e-9,7.631877113407837e-9,1.1266337321519934e-8,1.642639501948279e-8,2.3721771905093468e-8,3.399882276605638e-8,4.843211880398967e-8,6.865311333699363e-8,9.693262297866399e-8,1.3644184588246623e-7,1.9162690778053414e-7,2.6874216840576006e-7,3.765918653719553e-7,5.275201045721013e-7,7.386677266937226e-7,1.033530445652621e-6,1.444074970616746e-6,2.014393517643017e-6,2.807309884442466e-6,3.9015988471532e-6,5.232786704041077e-6,0.0
0.0,-0.00023342469622697327,-0.00021660387779700647,-0.0001551631951148966,-0.0001041477484235816,-6.844987821274347e-5,-4.437307210747183e-5,-2.8278739735982707e-5,-1.7601635227545247e-5,-1.0614617079129015e-5,-6.14064675260344e-6,-3.3615051353776403e-6,-1.7025398940137684e-6,-7.619653172638859e-7,-2.6413389819955453e-7,-2.5795361275418268e-8,6.962663735199169e-8,9.290086193471797e-8,8.459705159230945e-8,6.59666644366332e-8,4.694391747351191e-8,3.130812446212701e-8,1.9815936204163746e-8,1.1961294388202558e-8,6.873938514909908e-9,3.7191590833480026e-9,1.8351582248170762e-9,7.487630008889862e-10,1.439121766547455e-10,-1.803451041432933e-10,-3.464248073292425e-10,-4.2359958936464805e-10,-4.504196953063701e-10,-4.458919396867061e-10,-4.1668204223587565e-10,-3.6093957735547255e-10,-2.697428633486098e-10,-1.267684148031596e-10,9.301831510500499e-11,4.2426097829882176e-10,9.176433121849804e-10,1.6456306622182956e-9,2.7107649358332513e-9,4.257325531639783e-9,6.487555754319087e-9,9.684332557514339e-9,1.4241982534046033e-8,2.0708844529704458e-8,2.984639471099554e-8,4.271100631802154e-8,6.076767979896966e-8,8.604940490077266e-8,1.2138229179369136e-7,1.707057758563366e-7,2.3952850181825346e-7,3.355705703303427e-7,4.69643503701528e-7,6.567983363934463e-7,9.177245685424551e-7,1.280342263862513e-6,1.7816089336425869e-6,2.46979333140013e-6,3.405941696555682e-6,4.643545629932855e-6,6.0400306798009685e-6,0.0
0.0,-0.00022251377398756553,-0.00022304801722993685,-0.00016808570116952362,-0.00011641552446287951,-7.800910948397185e-5,-5.1202326461436404e-5,-3.2910906515344705e-5,-2.061771392110397e-5,-1.2502440168146958e-5,-7.272405542990033e-6,-4.006250454451912e-6,-2.0467118941871655e-6,-9.295735098644439e-7,-3.3411521753768163e-7,-4.596783451963878e-8,7.204402014411629e-8,1.0333238145367206e-7,9.608819694886948e-8,7.572705281651666e-8,5.426679553541461e-8,3.639202119962799e-8,2.3153192515413064e-8,1.405687548658466e-8,8.140890890447673e-9,4.4589056663941284e-9,2.252253382471561e-9,9.748589719062444e-10,2.6030979464581896e-10,-1.248122465225232e-10,-3.235924662211641e-10,-4.1737225563449384e-10,-4.511911765491347e-10,-4.471972595694025e-10,-4.129798618146061e-10,-3.459799419693903e-10,-2.351130908346893e-10,-6.024209866252261e-11,2.0874625790293462e-10,6.143957653862077e-10,1.2189227076121019e-9,2.110874452267907e-9,3.4154031755583943e-9,5.308488025866952e-9,8.036690731290353e-9,1.1944608485171846e-8,1.7512384360791776e-8,2.5407425627735482e-8,3.65560656585304e-8,5.224261188978781e-8,7.424689793413173e-8,1.0503650906876296e-7,1.480372469325866e-7,2.0801557659573958e-7,2.9161872090880566e-7,4.081270874599863e-7,5.704688781071424e-7,7.965106112882835e-7,1.1105552307070032e-6,1.544863628018108e-6,2.1409073076581057e-6,2.9497216274011126e-6,4.0274002017865e-6,5.398655225070781e-6,6.854309820212269e-6,0.0
