0.001,0.0004602241913190726,0.00032370499318883127,0.0002603465436461254,0.00022497314931472787,0.0002038374040439911,0.0001908881349024358,0.00018294422296458485,0.0001781442004492441,0.00017532669554935664,0.0001737431823308982,0.00017290727335847385,0.0001725063308348126,0.00017234458604049028,0.00017230421866053336,0.00017231802738651807,0.00017235004061979286,0.00017238323235947497,0.00017241088179563094,0.0001724314574723499,0.00017244568336052937,0.00017245499587499258,0.00017246082748464307,0.00017246434075337871,0.00017246638283438716,0.00017246752808332193,0.00017246814617099892,0.00017246846376071302,0.00017246861485881572,0.00017246867629947075,0.00017246869116433882,0.0001724686829194453,0.00017246866428236049,0.0001724686426452752,0.00017246862338289105,0.00017246861202413745,0.00017246861595797918,0.00017246864614133564,0.00017246871912661815,0.00017246885962608063,0.00017246910389630515,0.00017246950449440355,0.00017247013726355312,0.00017247111049731268,0.00017247257918775042,0.00017247476338620165,0.00017247797440207786,0.00017248265045585352,0.00017248940652165803,0.0001724991035674576,0.0001725129449543182,0.00017253261139665903,0.00017256045147871033,0.0001725997534724505,0.00017265513753765378,0.000172733126570469,0.00017284297939793546,0.00017299790188640286,0.00017321679858231447,0.00017352684578206926,0.00017396760400714903,0.00017459916321730341,0.00017552487231211217,0.00017699502137642152,0.0001769947478561561
0.001,0.0006610568645175518,0.00047668519814364073,0.000384997836059754,0.00033325701647738277,0.0003022007425622395,0.0002831220933909808,0.0002713950071830999,0.00026429678096888116,0.000260122786910476,0.00025777183698341417,0.00025652716223297374,0.0002559273543517284,0.0002556830491217126,0.0002556197934741453,0.0002556378589809046,0.0002556837405041868,0.0002557319627027988,0.00025577236679074803,0.00025580253709369777,0.0002558234465863914,0.0002558371598475926,0.0002558457608288568,0.0002558509499914063,0.00025585396917678733,0.0002558556647598065,0.00025585658148974904,0.00025585705371431177,0.0002558572793953888,0.00025585737212665275,0.00025585739569016,0.00025585738489732925,0.00025585735866356165,0.0002558573280239483,0.00025585730103363407,0.0002558572859928695,0.00025585729398567593,0.0002558573414240478,0.00025585745306949995,0.00025585766585147656,0.0002558580338974979,0.00025585863563883825,0.00025585958420072717,0.0002558610411031246,0.00025586323659679223,0.0002558664990059496,0.00025587129209181755,0.0002558782684052183,0.00025588834351004605,0.000255902798949188,0.0002559234255670118,0.00025595272409469625,0.000255994188151118,0.00025605270765977436,0.0002561351501597779,0.0002562512053225882,0.0002564146145361684,0.0002566449526179038,0.0002569701946552019,0.0002574304672579728,0.00025808400039293867,0.0002590187811771461,0.00026038422335599966,0.000262509767836121,0.0002625092633231447
0.001,0.0007983281287991182,0.0006086129641056483,0.0004996420910557179,0.0004353946847285936,0.0003961071132381599,0.00037172135841297436,0.00035662725943829825,0.0003474392709816829,0.00034200684279245226,0.0003389280034686399,0.00033728442690663095,0.0003364820104679836,0.0003361464707316474,0.00033605105698351304,0.0003360653756330793,0.00033611901673622467,0.0003361779224173147,0.0003362281566168717,0.0003362660448531687,0.0003362924830402036,0.0003363099135303856,0.0003363208946675952,0.00033632754708327005,0.0003363314343236309,0.00033633362620789947,0.0003363348151796139,0.0003363354315369972,0.00033633572908386874,0.00033633585382596425,0.000336335888163623,0.00033633587739248446,0.0003363358463749172,0.0003363358098384225,0.00033633577872303603,0.000336335764403994,0.00033633578205438555,0.00033633585404076465,0.00033633601397098465,0.000336336311799964,0.0003363368205239937,0.0003363376457682815,0.00033633893802512127,0.00033634091496671315,0.00033634388636298996,0.0003363482917630202,0.00033635475183397217,0.00033636413938314985,0.0003363776781429482,0.00033639707981208104,0.00033642473463940973,0.0003364639777761566,0.00033651946424917884,0.00033659770172680113,0.0003367078145543364,0.0003368626464500018,0.0003370803521643096,0.0003373866781414293,0.00033781819887617734,0.00033842694175996674,0.00033928745861874933,0.0003405097975158202,0.0003422702393373819,0.00034488448925335024,0.0003448835432725891
0.001,0.0008918074657250609,0.0007192235313689001,0.0006033083547432222,0.0005307525262518481,0.0004851539869039535,0.0004564186532908882,0.0004384539720355485,0.0004274334100864812,0.00042087060488876565,0.00041712193074927795,0.0004151006492383211,0.00041409871429259383,0.00041366729418636537,0.00041353275928721284,0.0004135365984142373,0.0004135925502370866,0.00041365811926662285,0.0004137154069585723,0.00041375919281382364,0.00041379001785574524,0.000413810477184925,0.0004138234388891548,0.0004138313314545749,0.00041383596705503646,0.00041383859496954133,0.0004138400287153421,0.0004138407761664119,0.00041384114154466604,0.00041384129851396645,0.0004138413457177865,0.00041384133787821735,0.00041384130541153235,0.00041384126668147527,0.0004138412356296188,0.00041384122692230264,0.00041384126011177524,0.0004138413638835995,0.00041384158115118303,0.00041384197543838157,0.0004138426391473124,0.00041384370384523665,0.0004138453610396272,0.0004138478849216758,0.00041385166557934204,0.0004138572553565125,0.00041386543336245077,0.0004138772942764146,0.0004138943715644256,0.0004139188082931931,0.0004139535943906881,0.00041400289760350564,0.0004140725280778007,0.00041417059558567567,0.00041430844616634037,0.0004145020023213096,0.0004147736753820441,0.0004151550639798773,0.0004156907008429498,0.00041644322470459506,0.0004175008126182781,0.0004189892975747453,0.00042109439898318016,0.00042407451300770156,0.0004240730978833429
0.001,0.000955078703126654,0.0008099929797173655,0.0006955911550496455,0.0006188709231754896,0.0005690025663920394,0.0005369745087703165,0.0005167027993008673,0.00050415052632331,0.0004966134794329857,0.000492270891677905,0.0004899043082960423,0.0004887128363076726,0.0004881850229413312,0.00048800680933716405,0.0004879947883058902,0.0004880483156057868,0.0004881168861174823,0.0004881786167775302,0.00048822654658092936,0.00048826063529976366,0.0004882834330663487,0.0004882979666479826,0.0004883068661785781,0.0004883121219612517,0.0004883151186261863,0.000488316764419803,0.0004883176282854344,0.0004883180554514217,0.0004883182436300278,0.0004883183050538272,0.0004883183026304478,0.0004883182717993847,0.0004883182343991504,0.0004883182073998013,0.0004883182088843046,0.0004883182629667582,0.0004883184048786791,0.0004883186871188765,0.000488319187039926,0.000488320014799409,0.0004883213307739816,0.0004883233664731213,0.000488326452584234,0.0004883310590694559,0.0004883378503832634,0.0004883477626134722,0.0004883621097395883,0.000488382730707049,0.0004884121930969524,0.0004884540756174817,0.0004885133613017263,0.0004885969876517316,0.0004887146211069513,0.0004888797530016761,0.0004891112524251708,0.000489435552816039,0.0004898896814027263,0.0004905253522465842,0.0004914143589207583,0.0004926556466852687,0.000494384758258302,0.0004967832422545184,0.0005000373298529771,0.00050003542140277
0.001,0.000997481862244423,0.0008832088863496089,0.000776581136526307,0.0006994838938469436,0.0006473938185146841,0.0006131867306261125,0.0005912216619693732,0.0005774750365265805,0.0005691448821989674,0.0005643008853341854,0.0005616321252673008,0.0005602678520308722,0.0005596472675403909,0.0005594232712223776,0.0005593914178081327,0.0005594385450575709,0.0005595068452769943,0.0005595705956275253,0.0005596209960520797,0.0005596572526447828,0.0005596817018982697,0.0005596973929432112,0.0005597070582498461,0.0005597127987365997,0.0005597160910800253,0.0005597179113526092,0.000559718874791093,0.0005597193555554319,0.0005597195725775476,0.0005597196486464731,0.0005597196534645798,0.0005597196268427718,0.0005597195938365533,0.0005597195743858401,0.0005597195900263126,0.0005597196695089261,0.0005597198547015195,0.0005597202077797741,0.000559720818810786,0.0005597218167080517,0.0005597233900945355,0.0005597258096550846,0.0005597294614628281,0.0005597348934568608,0.0005597428793837861,0.000559754507978192,0.0005597713059694039,0.0005597954080204057,0.0005598297917674438,0.0005598786033081031,0.0005599476091887027,0.0005600448265818888,0.0005601814057852374,0.0005603728696303504,0.0005606408510854305,0.0005610155044241362,0.0005615387768194874,0.0005622686862637205,0.000563284629177589,0.0005646934707115992,0.0005666350308757505,0.0005692772725835465,0.0005727350577773157,0.0005727326359334731
0.001,0.0010254547247853295,0.0009414027577629802,0.0008467509676009542,0.0007725169120598509,0.0007201580903220728,0.0006848979369879827,0.0006618837158049232,0.0006473077109300514,0.0006383864775289678,0.0006331482749848574,0.0006302303550563774,0.000628716438528543,0.0006280107358413951,0.0006277412990653349,0.0006276870778527798,0.0006277246234592126,0.0006277898005549169,0.0006278533560750183,0.0006279046491671587,0.0006279420153022568,0.0006279674391386367,0.0006279838717262794,0.0006279940562872971,0.0006280001403215731,0.0006280036504416884,0.0006280056039869028,0.0006280066464608156,0.0006280071718376175,0.0006280074141169983,0.0006280075043632061,0.0006280075175812835,0.0006280074971954958,0.0006280074711322702,0.0006280074621609885,0.0006280074952183424,0.0006280076036606553,0.0006280078359498151,0.0006280082637411919,0.0006280089884036524,0.0006280101587110719,0.0006280119899439328,0.0006280147905711315,0.0006280189999065311,0.0006280252405948952,0.00062803439088033,0.0006280476851219251,0.0006280668525410119,0.0006280943086470892,0.0006281334196458962,0.0006281888679857937,0.0006282671587292053,0.0006283773229613182,0.0006285318974664808,0.0006287482897499539,0.0006290506704119914,0.0006294725579084529,0.0006300602449254256,0.0006308771096510138,0.000632008569253184,0.0006335667050102341,0.0006356910703970277,0.0006385303864493444,0.000642136594921233,0.0006421336443340592
0.001,0.0010434492170742938,0.0009870339863338963,0.0009068347830199234,0.0008380685870769623,0.0007872181677311948,0.0007520007156418492,0.0007285914022612669,0.0007135685273696605,0.0007042741841754769,0.0006987612518233765,0.000695655919461148,0.0006940214129983449,0.0006932420611024344,0.0006929299048108874,0.0006928522144505197,0.0006928778092893254,0.0006929374527506529,0.0006929988278958989,0.000693049546382523,0.000693087012027886,0.0006931127509187296,0.0006931295124305555,0.0006931399674848347,0.0006931462501565851,0.0006931498965130415,0.0006931519391763798,0.000693153037888718,0.0006931535974206084,0.0006931538602539367,0.0006931539634214722,0.0006931539855921442,0.0006931539729538576,0.0006931539558788703,0.0006931539597489118,0.0006931540127653509,0.0006931541527550123,0.000693154434614209,0.0006931549382451419,0.0006931557770402441,0.0006931571181059328,0.000693159202056997,0.0006931623730594169,0.000693167120571317,0.000693174137392617,0.0006931843996698374,0.0006931992778959001,0.0006932206901434512,0.0006932513132574807,0.0006932948741752404,0.0006933565519802153,0.0006934435334380344,0.0006935657817821095,0.0006937371014319787,0.0006939766094021674,0.0006943107514117903,0.0006947760096034382,0.0006954224007625449,0.0006963176849717886,0.0006975517440628381,0.0006992394138779672,0.0007015164129467528,0.0007045095720073189,0.0007082193059212171,0.0007082158165149001
0.001,0.0010545547512856874,0.0010223340541210357,0.0009577215238479005,0.0008963826436514109,0.0008485864872952692,0.0008144402155254463,0.0007912793816286361,0.0007761989881608425,0.000766759872715753,0.0007611010787638198,0.0007578773521684485,0.0007561564921675816,0.0007553184512045788,0.000754968544607888,0.000754867682241667,0.0007548797691556276,0.0007549319267532224,0.0007549893824800052,0.0007550381844219047,0.0007550747988122142,0.0007551002182959015,0.0007551169045774579,0.0007551273824829498,0.0007551337172448275,0.0007551374159777427,0.000755139501453531,0.0007551406319333861,0.0007551412139214761,0.0007551414915857641,0.0007551416057474697,0.0007551416368841383,0.0007551416330267321,0.0007551416265001328,0.0007551416450110348,0.0007551417198092119,0.0007551418929580742,0.000755142225589655,0.000755142804229369,0.0007551437549033045,0.0007551452613002816,0.0007551475875192319,0.0007551511107104304,0.0007551563665229016,0.0007551641121977864,0.0007551754135774248,0.0007551917655865585,0.0007552152584920487,0.0007552488068467862,0.0007552964648746451,0.000755363860965321,0.0007554587964861609,0.0007555920712618554,0.0007557786202655524,0.0007560390713610052,0.0007564018539466534,0.0007569059808186815,0.0007576045421931557,0.0007585686955039783,0.0007598913023247562,0.0007616877941948339,0.000764087435674839,0.000767194728200993,0.0007709702761766826,0.0007709662436324608
0.001,0.0010609222678202117,0.0010492461742802144,0.0010003701806120028,0.0009478158709788268,0.0009043577478209327,0.0008722142435945701,0.0008499162371681815,0.0008351638008077735,0.0008258126883677169,0.0008201430720890982,0.0008168755280283322,0.0008151068533956188,0.0008142281446074461,0.0008138475118214083,0.0008137251048079806,0.0008137229159150588,0.0008137661009643485,0.0008138181583793644,0.000813863840354547,0.0008138987225777026,0.0008139232209920361,0.0008139394416744489,0.0008139496994194185,0.0008139559403237225,0.0008139596066507773,0.0008139616873319856,0.0008139628238833613,0.0008139634151660041,0.0008139637016207535,0.0008139638243033827,0.0008139638639385945,0.0008139638694468795,0.0008139638745566884,0.0008139639089497465,0.0008139640066341677,0.0008139642135777561,0.0008139645962662516,0.0008139652478111057,0.0008139663055531592,0.0008139679682802568,0.0008139705213205304,0.0008139743715430529,0.0008139800960783544,0.0008139885098649159,0.0008140007588236071,0.0008140184486794464,0.000814043822616883,0.000814080005714171,0.00081413134122406,0.0008142038530250243,0.0008143058812968383,0.0008144489554015317,0.0008146489888789047,0.0008149279031547857,0.0008153157981488035,0.0008158537625128057,0.0008165972961711497,0.0008176199873308079,0.0008190162972343055,0.0008209004250982397,0.0008233934157478856,0.0008265784962158495,0.0008303871681438115,0.0008303825942888466
